pop,Geno_Code,CL-blue
20,Z020E0077,130.7
20,Z020E0078,124.43
20,Z020E0079,115.11
20,Z020E0080,104.46
20,Z020E0081,124.75
20,Z020E0083,122.52
20,Z020E0084,112.04
20,Z020E0085,108.89
20,Z020E0086,127.84
20,Z020E0087,116.32
20,Z020E0088,142.11
20,Z020E0089,117.55
20,Z020E0090,131.22
20,Z020E0091,136.17
20,Z020E0092,128.72
20,Z020E0093,114.73
20,Z020E0094,126.4
20,Z020E0095,122.33
20,Z020E0097,91.75
20,Z020E0098,114.66
20,Z020E0100,116.22
20,Z020E0101,123.29
20,Z020E0102,126.56
20,Z020E0103,129.21
20,Z020E0104,117.63
20,Z020E0105,126.79
20,Z020E0106,135.84
20,Z020E0107,120.84
20,Z020E0108,109.61
20,Z020E0109,116.8
20,Z020E0110,116.94
20,Z020E0111,121.69
20,Z020E0112,113.68
20,Z020E0113,104.81
20,Z020E0114,113.47
20,Z020E0115,121.27
20,Z020E0116,103.86
20,Z020E0117,114.01
20,Z020E0118,118.28
20,Z020E0121,117.59
20,Z020E0122,119.94
20,Z020E0123,121.36
20,Z020E0125,110.3
20,Z020E0126,127.54
20,Z020E0127,113.66
20,Z020E0128,107.88
20,Z020E0129,137.69
20,Z020E0130,109.91
20,Z020E0131,107.52
20,Z020E0132,116.61
20,Z020E0133,94.67
20,Z020E0134,116.48
20,Z020E0135,111.36
20,Z020E0136,112.18
20,Z020E0137,145.78
20,Z020E0138,122.48
20,Z020E0139,133.98
20,Z020E0140,120.39
20,Z020E0141,104.86
20,Z020E0142,114.6
20,Z020E0143,134.94
20,Z020E0144,117.59
20,Z020E0145,124.42
20,Z020E0146,139.22
20,Z020E0147,118.85
20,Z020E0148,102.75
20,Z020E0149,125.28
20,Z020E0150,135.59
20,Z020E0151,141.08
20,Z020E0152,127.39
20,Z020E0153,136.94
20,Z020E0155,116.24
20,Z020E0156,143.84
20,Z020E0157,100.65
20,Z020E0158,139.12
20,Z020E0159,103.72
20,Z020E0160,92.8
20,Z020E0161,115.26
20,Z020E0162,119.66
20,Z020E0163,107.33
20,Z020E0164,109.53
20,Z020E0165,138.34
20,Z020E0166,121.35
20,Z020E0167,114.89
20,Z020E0168,129.71
20,Z020E0169,129.36
20,Z020E0170,134.93
20,Z020E0171,135.74
20,Z020E0172,119.14
20,Z020E0173,107.45
20,Z020E0175,110.81
20,Z020E0179,132.71
20,Z020E0180,140.15
20,Z020E0181,131.29
20,Z020E0182,107.69
20,Z020E0183,124.28
20,Z020E0185,123.39
20,Z020E0186,98.33
20,Z020E0187,117.19
20,Z020E0188,114.26
20,Z020E0189,120.46
20,Z020E0191,121.75
20,Z020E0192,119.47
20,Z020E0194,113.47
20,Z020E0195,124.86
20,Z020E0196,113.46
20,Z020E0197,136.62
20,Z020E0198,100.64
20,Z020E0199,116.62
20,Z020E0200,122.5
21,Z021E0001,126.45
21,Z021E0002,134.64
21,Z021E0003,147.26
21,Z021E0004,150.18
21,Z021E0005,144.3
21,Z021E0006,157.82
21,Z021E0008,133.72
21,Z021E0009,123.22
21,Z021E0010,144.36
21,Z021E0011,134.89
21,Z021E0012,143.93
21,Z021E0013,129.05
21,Z021E0014,132.3
21,Z021E0015,134.06
21,Z021E0016,141.32
21,Z021E0017,117.58
21,Z021E0019,130.61
21,Z021E0023,123.6
21,Z021E0025,141.44
21,Z021E0026,131.94
21,Z021E0027,130.2
21,Z021E0029,110.93
21,Z021E0030,136.53
21,Z021E0032,126.93
21,Z021E0033,130.81
21,Z021E0034,121.24
21,Z021E0035,137.37
21,Z021E0036,143.51
21,Z021E0037,122.47
21,Z021E0038,135.63
21,Z021E0039,125.41
21,Z021E0040,137.27
21,Z021E0041,133.6
21,Z021E0042,130.05
21,Z021E0043,119.79
21,Z021E0044,132.4
21,Z021E0045,142.52
21,Z021E0046,116.43
21,Z021E0047,119.53
21,Z021E0048,137
21,Z021E0049,142.52
21,Z021E0051,139.93
21,Z021E0053,134.52
21,Z021E0054,114.89
21,Z021E0057,125.36
21,Z021E0058,137.8
21,Z021E0060,154.64
21,Z021E0062,139.49
21,Z021E0063,125.54
21,Z021E0064,141.96
21,Z021E0065,158.29
21,Z021E0069,145.57
21,Z021E0070,115.06
21,Z021E0071,171.26
21,Z021E0072,143.4
21,Z021E0074,147.05
21,Z021E0075,127.77
21,Z021E0076,117.99
21,Z021E0077,112.6
21,Z021E0078,119.23
21,Z021E0079,138.43
21,Z021E0080,126.85
21,Z021E0081,153.94
21,Z021E0082,142.64
21,Z021E0083,130.72
21,Z021E0084,164.98
21,Z021E0085,146.48
21,Z021E0086,136.47
21,Z021E0087,140.97
21,Z021E0088,135.18
21,Z021E0089,130.37
21,Z021E0090,138.01
21,Z021E0091,126
21,Z021E0092,143.7
21,Z021E0093,134.82
21,Z021E0094,123.82
21,Z021E0096,101.4
21,Z021E0097,132.38
21,Z021E0099,141.64
21,Z021E0100,115.62
21,Z021E0101,121.55
21,Z021E0102,124.83
21,Z021E0103,152.27
21,Z021E0104,129.31
21,Z021E0105,132.93
21,Z021E0106,124.13
21,Z021E0108,131.8
21,Z021E0109,144.07
21,Z021E0110,130.1
21,Z021E0111,138.9
21,Z021E0112,111.37
21,Z021E0113,135.64
21,Z021E0114,107.64
21,Z021E0115,140.53
21,Z021E0116,142.24
21,Z021E0117,129.65
21,Z021E0118,132.2
21,Z021E0119,121.99
21,Z021E0120,143.18
21,Z021E0121,123.88
21,Z021E0122,135.57
21,Z021E0123,129.8
21,Z021E0124,118.86
21,Z021E0125,138.53
21,Z021E0126,119.03
21,Z021E0127,125.27
21,Z021E0128,138.76
21,Z021E0129,112.69
21,Z021E0130,129.67
21,Z021E0131,153.99
21,Z021E0133,114.1
21,Z021E0134,138.27
21,Z021E0135,136.27
21,Z021E0136,138.14
21,Z021E0137,143.03
21,Z021E0138,120.58
21,Z021E0139,135.32
21,Z021E0140,108.47
21,Z021E0141,137.12
21,Z021E0144,126.52
21,Z021E0145,142.78
21,Z021E0146,121.09
21,Z021E0147,125.57
21,Z021E0148,114.61
21,Z021E0149,133.3
21,Z021E0150,112.23
21,Z021E0151,149.35
21,Z021E0152,140.68
21,Z021E0153,157.53
21,Z021E0155,139.22
21,Z021E0156,120.47
21,Z021E0157,152.29
21,Z021E0158,140.64
21,Z021E0159,137.07
21,Z021E0160,103.49
21,Z021E0161,132.94
21,Z021E0162,157.86
21,Z021E0163,117.88
21,Z021E0164,137.89
21,Z021E0166,153.9
21,Z021E0167,144.34
21,Z021E0169,113.79
21,Z021E0170,143.03
21,Z021E0172,129
21,Z021E0173,141.27
21,Z021E0174,133.03
21,Z021E0176,137.07
21,Z021E0177,152.58
21,Z021E0178,145.6
21,Z021E0179,138.81
21,Z021E0180,122.85
21,Z021E0181,157.82
21,Z021E0183,142.1
21,Z021E0184,142.37
21,Z021E0185,121.68
21,Z021E0186,141.88
21,Z021E0187,153.44
21,Z021E0188,146.97
21,Z021E0189,133.73
21,Z021E0190,157.66
21,Z021E0191,131.22
21,Z021E0192,111.74
21,Z021E0193,151.4
21,Z021E0194,154.47
21,Z021E0195,139.04
21,Z021E0196,111.46
21,Z021E0197,136.92
21,Z021E0198,110.62
21,Z021E0199,141
22,Z022E0001,133.54
22,Z022E0002,131.16
22,Z022E0003,125.84
22,Z022E0004,131.57
22,Z022E0005,137.55
22,Z022E0006,139.45
22,Z022E0007,127.32
22,Z022E0008,146.48
22,Z022E0010,132.73
22,Z022E0011,142.77
22,Z022E0012,155.17
22,Z022E0013,135.78
22,Z022E0015,137.92
22,Z022E0016,113.79
22,Z022E0017,116.75
22,Z022E0018,137.36
22,Z022E0019,147.25
22,Z022E0020,132.18
22,Z022E0021,147.33
22,Z022E0023,135.26
22,Z022E0024,158.17
22,Z022E0025,134.22
22,Z022E0027,123.45
22,Z022E0028,115.6
22,Z022E0029,134.31
22,Z022E0030,105.54
22,Z022E0031,151.62
22,Z022E0032,132.75
22,Z022E0033,124.59
22,Z022E0034,139.95
22,Z022E0035,132.32
22,Z022E0036,138.62
22,Z022E0037,126.79
22,Z022E0038,166.25
22,Z022E0039,141.31
22,Z022E0040,158.53
22,Z022E0041,148.31
22,Z022E0042,142.83
22,Z022E0043,126.4
22,Z022E0044,128.47
22,Z022E0046,114.25
22,Z022E0050,153.57
22,Z022E0051,131.1
22,Z022E0052,154.39
22,Z022E0053,152.64
22,Z022E0056,122.56
22,Z022E0057,166.7
22,Z022E0058,129.37
22,Z022E0059,150.31
22,Z022E0060,138.8
22,Z022E0061,157.68
22,Z022E0062,152.89
22,Z022E0063,146.04
22,Z022E0064,113.51
22,Z022E0065,141.93
22,Z022E0066,128.24
22,Z022E0067,134.29
22,Z022E0068,126.93
22,Z022E0069,143.1
22,Z022E0070,141.29
22,Z022E0072,144.56
22,Z022E0073,141.98
22,Z022E0074,132.43
22,Z022E0075,139.09
22,Z022E0076,147.52
22,Z022E0077,139.69
22,Z022E0078,152.07
22,Z022E0079,148.84
22,Z022E0080,162.78
22,Z022E0081,162
22,Z022E0082,134.47
22,Z022E0083,144.57
22,Z022E0084,118.37
22,Z022E0086,134.67
22,Z022E0087,119.2
22,Z022E0088,142.83
22,Z022E0089,137.67
22,Z022E0090,122.06
22,Z022E0091,160.12
22,Z022E0092,153.07
22,Z022E0093,129.47
22,Z022E0094,145.22
22,Z022E0095,127.49
22,Z022E0096,149.2
22,Z022E0097,136.51
22,Z022E0098,147.44
22,Z022E0099,134.89
22,Z022E0100,135.16
22,Z022E0101,137.89
22,Z022E0102,143.49
22,Z022E0103,144.86
22,Z022E0104,135.93
22,Z022E0105,134.51
22,Z022E0106,127.62
22,Z022E0107,149.38
22,Z022E0108,127.08
22,Z022E0110,160.47
22,Z022E0111,140.62
22,Z022E0112,147.3
22,Z022E0113,157.45
22,Z022E0114,142.14
22,Z022E0115,128.44
22,Z022E0116,140.38
22,Z022E0117,132.28
22,Z022E0118,150.96
22,Z022E0119,115.78
22,Z022E0120,133.36
22,Z022E0121,137.45
22,Z022E0123,137.63
22,Z022E0124,137.53
22,Z022E0125,126.21
22,Z022E0126,141.86
22,Z022E0127,149.47
22,Z022E0128,136.13
22,Z022E0129,158.62
22,Z022E0130,142.33
22,Z022E0132,136.56
22,Z022E0133,145.45
22,Z022E0134,145.04
22,Z022E0135,126.26
22,Z022E0136,122.43
22,Z022E0137,141.4
22,Z022E0138,137.07
22,Z022E0139,134.87
22,Z022E0140,132.51
22,Z022E0141,150.75
22,Z022E0142,150.05
22,Z022E0145,133.13
22,Z022E0146,157.86
22,Z022E0147,129.59
22,Z022E0148,137.04
22,Z022E0149,155.7
22,Z022E0150,131.61
22,Z022E0151,136.02
22,Z022E0152,127.44
22,Z022E0153,146.94
22,Z022E0154,138.3
22,Z022E0155,156.02
22,Z022E0156,153.1
22,Z022E0157,147.56
22,Z022E0158,127.84
22,Z022E0159,138.7
22,Z022E0160,141.43
22,Z022E0161,127.89
22,Z022E0162,147.63
22,Z022E0163,141.38
22,Z022E0164,139.86
22,Z022E0165,139.93
22,Z022E0166,138.95
22,Z022E0167,127.03
22,Z022E0168,158.42
22,Z022E0169,148.09
22,Z022E0170,129.97
22,Z022E0172,131.29
22,Z022E0173,121.84
22,Z022E0174,140.37
22,Z022E0175,161.35
22,Z022E0176,141.36
22,Z022E0177,125.71
22,Z022E0178,135.85
22,Z022E0179,138.41
22,Z022E0180,134.77
22,Z022E0181,132.39
22,Z022E0182,124.39
22,Z022E0184,139.31
22,Z022E0185,133.35
22,Z022E0186,164.94
22,Z022E0187,136.2
22,Z022E0188,138.24
22,Z022E0189,139.75
22,Z022E0190,149.68
22,Z022E0191,136.15
22,Z022E0192,138.09
22,Z022E0193,154.39
22,Z022E0194,141.72
22,Z022E0195,143.23
22,Z022E0196,138.85
22,Z022E0197,126.61
22,Z022E0198,135.86
22,Z022E0199,124.09
22,Z022E0200,118.44
23,Z023E0001,143.04
23,Z023E0003,123.44
23,Z023E0004,133.03
23,Z023E0006,144.03
23,Z023E0007,148.48
23,Z023E0008,126.74
23,Z023E0009,133.73
23,Z023E0010,129.5
23,Z023E0011,115.47
23,Z023E0012,135.44
23,Z023E0013,144.47
23,Z023E0014,133.67
23,Z023E0015,122.73
23,Z023E0017,124.34
23,Z023E0018,145.5
23,Z023E0019,147.03
23,Z023E0020,137.36
23,Z023E0021,132.88
23,Z023E0022,136.27
23,Z023E0023,129.12
23,Z023E0025,134.67
23,Z023E0026,144.72
23,Z023E0027,136.24
23,Z023E0028,147.29
23,Z023E0029,152.62
23,Z023E0030,145.33
23,Z023E0031,135.6
23,Z023E0032,124.48
23,Z023E0033,139.01
23,Z023E0034,127.91
23,Z023E0035,150.38
23,Z023E0036,138.49
23,Z023E0037,132.71
23,Z023E0038,138.53
23,Z023E0039,131.41
23,Z023E0040,126.09
23,Z023E0041,126.39
23,Z023E0042,134.84
23,Z023E0043,143.91
23,Z023E0044,137.4
23,Z023E0045,137.29
23,Z023E0046,133.64
23,Z023E0047,155.93
23,Z023E0048,120.03
23,Z023E0049,129.76
23,Z023E0050,124.39
23,Z023E0051,145.35
23,Z023E0052,133.76
23,Z023E0053,139.89
23,Z023E0054,139.1
23,Z023E0055,145.07
23,Z023E0056,170.37
23,Z023E0057,122.1
23,Z023E0059,134.49
23,Z023E0061,141.41
23,Z023E0062,125.45
23,Z023E0063,117.02
23,Z023E0064,144.65
23,Z023E0065,151.92
23,Z023E0066,116.37
23,Z023E0067,143.68
23,Z023E0068,151.52
23,Z023E0069,137
23,Z023E0070,142.81
23,Z023E0071,139.24
23,Z023E0072,156.26
23,Z023E0074,110.1
23,Z023E0076,146.03
23,Z023E0077,142.29
23,Z023E0078,119.23
23,Z023E0080,127.41
23,Z023E0081,136.35
23,Z023E0082,141.17
23,Z023E0083,115.41
23,Z023E0084,148.52
23,Z023E0085,144.76
23,Z023E0086,103.9
23,Z023E0087,139.28
23,Z023E0088,139.7
23,Z023E0089,140.82
23,Z023E0092,151.32
23,Z023E0093,128.4
23,Z023E0094,141.48
23,Z023E0095,154.93
23,Z023E0096,133.8
23,Z023E0097,118.13
23,Z023E0098,161.36
23,Z023E0099,137.8
23,Z023E0107,121.87
23,Z023E0108,138.61
23,Z023E0109,142.27
23,Z023E0110,125.46
23,Z023E0111,122.26
23,Z023E0112,142.18
23,Z023E0113,123.03
23,Z023E0114,149.34
23,Z023E0115,132.9
23,Z023E0116,141.35
23,Z023E0117,122.42
23,Z023E0118,138.06
23,Z023E0119,113.83
23,Z023E0120,122.46
23,Z023E0121,121.21
23,Z023E0122,118.73
23,Z023E0123,135.05
23,Z023E0124,168.27
23,Z023E0125,114.75
23,Z023E0126,117.81
23,Z023E0127,130.35
23,Z023E0128,130.89
23,Z023E0129,141.52
23,Z023E0131,148.25
23,Z023E0132,149.81
23,Z023E0133,146.63
23,Z023E0134,122.71
23,Z023E0136,149.59
23,Z023E0137,118.7
23,Z023E0138,121.17
23,Z023E0140,167.15
23,Z023E0141,137.37
23,Z023E0142,139.91
23,Z023E0143,125.19
23,Z023E0144,144.34
23,Z023E0145,130.79
23,Z023E0146,141.65
23,Z023E0147,136.96
23,Z023E0150,159.44
23,Z023E0153,138.84
23,Z023E0154,131.09
23,Z023E0155,131.66
23,Z023E0156,156.4
23,Z023E0157,151.23
23,Z023E0158,142.68
23,Z023E0160,158.92
23,Z023E0162,122.79
23,Z023E0163,135.71
23,Z023E0164,153.7
23,Z023E0165,117.55
23,Z023E0169,138.41
23,Z023E0170,141.32
23,Z023E0171,130.6
23,Z023E0172,141.96
23,Z023E0173,153.6
23,Z023E0174,120.32
23,Z023E0175,137.21
23,Z023E0178,133.48
23,Z023E0179,130.28
23,Z023E0180,117.13
23,Z023E0181,127.52
23,Z023E0182,120.74
23,Z023E0183,121.22
23,Z023E0184,126.9
23,Z023E0185,162.12
23,Z023E0187,137.92
23,Z023E0188,125.16
23,Z023E0189,139.48
23,Z023E0191,123.49
23,Z023E0192,130.51
23,Z023E0195,139.96
23,Z023E0196,146.84
23,Z023E0197,131.96
23,Z023E0198,138.25
23,Z023E0199,156.05
23,Z023E0200,125.8
24,Z024E0001,140.45
24,Z024E0002,139.92
24,Z024E0004,116.67
24,Z024E0005,121.34
24,Z024E0006,93.51
24,Z024E0008,128.04
24,Z024E0010,128.66
24,Z024E0011,137.49
24,Z024E0012,137.59
24,Z024E0013,110.1
24,Z024E0014,130.25
24,Z024E0015,100.65
24,Z024E0017,96
24,Z024E0019,116.14
24,Z024E0020,128.87
24,Z024E0021,111.33
24,Z024E0023,100.13
24,Z024E0024,143.32
24,Z024E0025,106.5
24,Z024E0026,103.7
24,Z024E0027,127.06
24,Z024E0028,101.75
24,Z024E0029,123.86
24,Z024E0030,115.94
24,Z024E0032,117.42
24,Z024E0033,106.48
24,Z024E0034,117.7
24,Z024E0035,110.38
24,Z024E0036,130.92
24,Z024E0037,111.76
24,Z024E0038,130
24,Z024E0040,131.45
24,Z024E0041,98.68
24,Z024E0042,125.02
24,Z024E0043,107.52
24,Z024E0044,129.56
24,Z024E0045,119.26
24,Z024E0046,115.21
24,Z024E0047,126.84
24,Z024E0048,135.98
24,Z024E0049,115.18
24,Z024E0050,108.54
24,Z024E0051,118.58
24,Z024E0052,119.81
24,Z024E0053,109.58
24,Z024E0054,121.67
24,Z024E0055,116.77
24,Z024E0056,144.26
24,Z024E0057,119.5
24,Z024E0058,104.81
24,Z024E0059,113.62
24,Z024E0060,117.46
24,Z024E0061,130.95
24,Z024E0062,106.69
24,Z024E0063,114.24
24,Z024E0068,97.54
24,Z024E0069,122.76
24,Z024E0070,104.2
24,Z024E0071,121.37
24,Z024E0072,134.49
24,Z024E0073,113.94
24,Z024E0074,114.92
24,Z024E0075,119.82
24,Z024E0076,133.86
24,Z024E0077,113.13
24,Z024E0078,106.52
24,Z024E0079,133.31
24,Z024E0080,135.65
24,Z024E0081,126.01
24,Z024E0082,116.98
24,Z024E0083,122.9
24,Z024E0084,106.39
24,Z024E0085,131.33
24,Z024E0086,134
24,Z024E0087,114.96
24,Z024E0088,118.7
24,Z024E0089,126.61
24,Z024E0090,106.64
24,Z024E0091,117.74
24,Z024E0092,124.41
24,Z024E0093,112.7
24,Z024E0094,123.46
24,Z024E0095,113.63
24,Z024E0096,129.38
24,Z024E0097,123.41
24,Z024E0098,141.81
24,Z024E0099,136.02
24,Z024E0101,127.47
24,Z024E0102,118.07
24,Z024E0103,128.27
24,Z024E0104,106.52
24,Z024E0105,103.19
24,Z024E0106,118.89
24,Z024E0107,130.15
24,Z024E0108,118.7
24,Z024E0109,104.6
24,Z024E0110,116.52
24,Z024E0111,110.66
24,Z024E0112,116.15
24,Z024E0113,121.65
24,Z024E0114,113.61
24,Z024E0115,115.26
24,Z024E0116,96.19
24,Z024E0118,117.52
24,Z024E0119,148.21
24,Z024E0121,111.35
24,Z024E0122,125.27
24,Z024E0123,109.72
24,Z024E0124,128.52
24,Z024E0125,123.07
24,Z024E0126,112.22
24,Z024E0127,119.35
24,Z024E0129,108.48
24,Z024E0130,118.16
24,Z024E0131,108.53
24,Z024E0132,117.06
24,Z024E0133,122.48
24,Z024E0134,135.49
24,Z024E0135,120.42
24,Z024E0136,122.77
24,Z024E0137,125.48
24,Z024E0138,117.88
24,Z024E0139,132.2
24,Z024E0140,114.41
24,Z024E0141,114.91
24,Z024E0142,107.12
24,Z024E0144,111.32
24,Z024E0145,116.79
24,Z024E0146,130.67
24,Z024E0147,119.11
24,Z024E0148,120.99
24,Z024E0149,113.45
24,Z024E0150,116.32
24,Z024E0151,123.31
24,Z024E0152,112.86
24,Z024E0153,108.3
24,Z024E0155,105.33
24,Z024E0157,105.39
24,Z024E0158,127.52
24,Z024E0159,128.74
24,Z024E0161,110.29
24,Z024E0162,108.26
24,Z024E0163,105.72
24,Z024E0164,117.92
24,Z024E0165,127.79
24,Z024E0166,102.18
24,Z024E0167,104.58
24,Z024E0168,116.63
24,Z024E0170,117.17
24,Z024E0171,118.16
24,Z024E0172,135.02
24,Z024E0173,122.01
24,Z024E0174,99.39
24,Z024E0177,118.25
24,Z024E0178,113.25
24,Z024E0179,111.15
24,Z024E0180,138.77
24,Z024E0182,126.2
24,Z024E0183,126.95
24,Z024E0184,115.78
24,Z024E0186,112.42
24,Z024E0187,92.55
24,Z024E0188,125.84
24,Z024E0189,113.9
24,Z024E0191,118.33
24,Z024E0192,110.9
24,Z024E0193,114.14
24,Z024E0194,113.46
24,Z024E0195,136.14
24,Z024E0196,106.69
24,Z024E0198,116.57
24,Z024E0200,116.38
25,Z025E0001,149.43
25,Z025E0002,111.85
25,Z025E0003,126.85
25,Z025E0004,122.01
25,Z025E0005,121.07
25,Z025E0006,134.47
25,Z025E0007,119.56
25,Z025E0008,120.62
25,Z025E0009,138.44
25,Z025E0010,137.18
25,Z025E0011,149.62
25,Z025E0015,132.18
25,Z025E0016,130.32
25,Z025E0017,116.85
25,Z025E0018,134.36
25,Z025E0019,139.17
25,Z025E0020,120.73
25,Z025E0021,133.4
25,Z025E0022,121.86
25,Z025E0023,120.61
25,Z025E0024,144.7
25,Z025E0025,119.24
25,Z025E0026,111.01
25,Z025E0027,131.31
25,Z025E0028,115.75
25,Z025E0029,113.57
25,Z025E0030,139.54
25,Z025E0032,130.7
25,Z025E0034,118.81
25,Z025E0035,143.65
25,Z025E0036,109.78
25,Z025E0037,119.42
25,Z025E0038,143.09
25,Z025E0039,130.38
25,Z025E0041,127.42
25,Z025E0042,124.78
25,Z025E0043,110.78
25,Z025E0044,130.13
25,Z025E0045,116.35
25,Z025E0046,124.44
25,Z025E0047,146.7
25,Z025E0048,136.37
25,Z025E0049,122.95
25,Z025E0050,120.83
25,Z025E0052,107.86
25,Z025E0053,101.84
25,Z025E0054,130.21
25,Z025E0055,123.81
25,Z025E0056,112.62
25,Z025E0057,127.93
25,Z025E0058,119.8
25,Z025E0059,104.08
25,Z025E0060,165.86
25,Z025E0061,137.57
25,Z025E0063,110.82
25,Z025E0064,138.46
25,Z025E0065,153.68
25,Z025E0066,106.26
25,Z025E0067,115
25,Z025E0069,106.88
25,Z025E0070,91.75
25,Z025E0073,127.3
25,Z025E0074,106.73
25,Z025E0075,135.35
25,Z025E0076,125.42
25,Z025E0077,107.66
25,Z025E0078,127.91
25,Z025E0079,126.17
25,Z025E0080,125.51
25,Z025E0081,119.95
25,Z025E0082,87.05
25,Z025E0083,113.98
25,Z025E0084,107.9
25,Z025E0085,120.37
25,Z025E0086,111.56
25,Z025E0087,139.42
25,Z025E0088,103.72
25,Z025E0090,101.49
25,Z025E0091,127.35
25,Z025E0092,112.74
25,Z025E0093,109.57
25,Z025E0094,127.08
25,Z025E0095,134.73
25,Z025E0096,97.13
25,Z025E0099,105.95
25,Z025E0101,113.65
25,Z025E0102,116.44
25,Z025E0103,121.14
25,Z025E0104,126.1
25,Z025E0105,107.66
25,Z025E0106,103.77
25,Z025E0107,100.59
25,Z025E0108,119.96
25,Z025E0109,116.4
25,Z025E0110,124.21
25,Z025E0111,104.3
25,Z025E0112,107.73
25,Z025E0113,110.36
25,Z025E0114,118.9
25,Z025E0116,123.78
25,Z025E0117,119.7
25,Z025E0118,136.29
25,Z025E0119,121.59
25,Z025E0120,120.81
25,Z025E0121,123.84
25,Z025E0122,117.36
25,Z025E0123,107.61
25,Z025E0125,134.62
25,Z025E0126,146.18
25,Z025E0129,144.41
25,Z025E0130,111.78
25,Z025E0131,128.47
25,Z025E0132,120.02
25,Z025E0133,100.89
25,Z025E0135,139.39
25,Z025E0136,134.01
25,Z025E0137,138.38
25,Z025E0138,133.7
25,Z025E0139,150.42
25,Z025E0140,102.05
25,Z025E0141,142.61
25,Z025E0142,143.58
25,Z025E0143,107.18
25,Z025E0145,125.22
25,Z025E0147,140.28
25,Z025E0148,144.61
25,Z025E0150,132.01
25,Z025E0151,136.6
25,Z025E0152,138.14
25,Z025E0153,115.01
25,Z025E0154,98.5
25,Z025E0155,131.76
25,Z025E0156,124.42
25,Z025E0157,127.96
25,Z025E0158,126.47
25,Z025E0159,121.28
25,Z025E0160,124.4
25,Z025E0161,137.95
25,Z025E0163,140.98
25,Z025E0164,114.43
25,Z025E0165,136.42
25,Z025E0166,124.59
25,Z025E0168,132.02
25,Z025E0169,114.97
25,Z025E0170,135.69
25,Z025E0171,113.34
25,Z025E0172,131.22
25,Z025E0173,127.91
25,Z025E0174,135.59
25,Z025E0175,124.68
25,Z025E0176,137.5
25,Z025E0177,126.89
25,Z025E0178,127.54
25,Z025E0179,110.05
25,Z025E0180,141.15
25,Z025E0182,122.18
25,Z025E0183,128.27
25,Z025E0184,141.08
25,Z025E0185,139.22
25,Z025E0186,137.75
25,Z025E0187,138.64
25,Z025E0188,149.03
25,Z025E0189,153.14
25,Z025E0190,115.01
25,Z025E0192,132.06
25,Z025E0193,105.78
25,Z025E0194,147.23
25,Z025E0195,120.55
25,Z025E0197,110.3
25,Z025E0198,122.75
25,Z025E0199,140.67
25,Z025E0200,135.12
26,Z026E0001,128.97
26,Z026E0002,113.11
26,Z026E0003,122.2
26,Z026E0004,113.57
26,Z026E0005,111.66
26,Z026E0006,117.69
26,Z026E0007,110.41
26,Z026E0009,123.9
26,Z026E0010,104.75
26,Z026E0011,121.1
26,Z026E0012,124.05
26,Z026E0013,102.91
26,Z026E0014,118.54
26,Z026E0015,109.12
26,Z026E0016,94.55
26,Z026E0017,113.59
26,Z026E0018,107.58
26,Z026E0019,110.98
26,Z026E0020,112.78
26,Z026E0021,130.15
26,Z026E0022,111.86
26,Z026E0024,120.28
26,Z026E0025,122.21
26,Z026E0026,134.44
26,Z026E0027,138.28
26,Z026E0028,125.62
26,Z026E0029,124.29
26,Z026E0030,131.51
26,Z026E0031,109.02
26,Z026E0032,103.32
26,Z026E0033,110.56
26,Z026E0034,116.39
26,Z026E0038,106.5
26,Z026E0039,123.88
26,Z026E0040,129.29
26,Z026E0049,122.16
26,Z026E0050,127.24
26,Z026E0051,106.71
26,Z026E0052,102.83
26,Z026E0053,104.74
26,Z026E0055,116.8
26,Z026E0056,120.61
26,Z026E0057,103.46
26,Z026E0059,122.38
26,Z026E0060,108.73
26,Z026E0061,127.6
26,Z026E0062,132.59
26,Z026E0063,119.5
26,Z026E0066,129.3
26,Z026E0067,114.65
26,Z026E0068,144.04
26,Z026E0069,106.52
26,Z026E0070,102.31
26,Z026E0071,124
26,Z026E0072,106.92
26,Z026E0073,116.84
26,Z026E0074,110.28
26,Z026E0075,117.86
26,Z026E0077,112.22
26,Z026E0078,99.2
26,Z026E0079,111.32
26,Z026E0080,92.89
26,Z026E0081,103
26,Z026E0086,100.45
26,Z026E0087,100.65
26,Z026E0088,122.19
26,Z026E0090,115.82
26,Z026E0091,149.72
26,Z026E0092,136.2
26,Z026E0093,125.27
26,Z026E0094,130.29
26,Z026E0095,135.44
26,Z026E0096,113.22
26,Z026E0097,126.41
26,Z026E0099,129.22
26,Z026E0100,116.42
26,Z026E0101,143.33
26,Z026E0102,137.16
26,Z026E0103,119.93
26,Z026E0104,121.68
26,Z026E0105,114.5
26,Z026E0107,119.67
26,Z026E0109,120.95
26,Z026E0110,123.27
26,Z026E0111,135.47
26,Z026E0112,132.76
26,Z026E0113,117.62
26,Z026E0114,102.14
26,Z026E0115,115.8
26,Z026E0116,116.34
26,Z026E0117,121.32
26,Z026E0118,115.97
26,Z026E0119,132.38
26,Z026E0120,119.25
26,Z026E0121,106.87
26,Z026E0122,113
26,Z026E0123,104.98
26,Z026E0124,126.68
26,Z026E0125,137.7
26,Z026E0126,136.66
26,Z026E0127,111.8
26,Z026E0128,117.84
26,Z026E0129,121.07
26,Z026E0131,100.53
26,Z026E0132,117.9
26,Z026E0133,120.73
26,Z026E0134,95.37
26,Z026E0135,116.28
26,Z026E0136,109.99
